id,customer_id,account_number,account_type,currency,balance,status,opened_at
8204,4300,CA7626598567911,checking,CAD,4292.01,active,2025-11-20T15:41:55
8205,4301,CH1544334144935,checking,CHF,7350.09,closed,2026-05-15T16:51:01
8206,4302,US2618968157913,savings,USD,18097.8,closed,2025-05-28T00:51:02
8207,4302,US1375511643547,savings,USD,73.12,closed,2025-12-08T20:38:50
8208,4302,US2625096986410,checking,USD,920.37,closed,2026-05-15T21:30:23
8209,4303,FR9326447250490,savings,EUR,8186.43,closed,2026-05-12T07:14:58
8210,4303,FR7397415359793,checking,EUR,3557.81,active,2026-05-08T08:17:17
8211,4304,UA3641813923857,credit,UAH,-48892.34,active,2026-04-14T09:14:00
8212,4305,ES1666420512470,checking,EUR,6156.34,active,2026-02-05T16:48:10
8213,4305,ES4615322218516,savings,EUR,13973.54,active,2023-10-28T00:28:08
8214,4305,ES2180754188886,savings,EUR,22534.79,active,2025-08-25T14:55:19
8215,4305,ES9128915397257,savings,EUR,28355.98,active,2024-02-09T15:07:32
8216,4306,ZA4540599871262,checking,ZAR,4882.78,active,2026-05-01T10:36:36
8217,4307,DE6786665043495,savings,EUR,12376.44,frozen,2024-08-23T20:27:42
8218,4307,DE3694229737565,credit,EUR,-4632.57,active,2024-08-26T05:21:06
8219,4308,DK6316659491310,savings,DKK,19684.96,active,2026-04-08T09:33:08
8220,4308,DK3226828582563,checking,DKK,6219.18,active,2026-04-02T13:37:16
8221,4308,DK9102379967532,checking,DKK,5703.09,frozen,2026-02-15T09:24:18
8222,4309,TR6999372936859,savings,TRY,678385.32,active,2023-11-11T23:26:06
8223,4309,TR3604445847218,checking,TRY,28938.71,closed,2025-01-10T08:14:04
8224,4309,TR5244723328920,checking,TRY,6808.67,closed,2025-02-12T13:54:08
8225,4310,IN4157017581841,checking,INR,259039.21,active,2026-04-28T13:47:21
8226,4310,IN6843382774253,savings,INR,1090240.17,closed,2026-03-02T01:45:42
8227,4311,AU3177627763618,checking,AUD,5039.02,active,2026-04-20T18:41:03
8228,4311,AU2849939175331,checking,AUD,7021.68,active,2026-02-01T03:13:14
8229,4311,AU1921239629608,savings,AUD,4780.93,active,2026-02-18T09:04:17
8230,4312,ES6408378771359,savings,EUR,15666.55,closed,2023-11-03T21:49:23
8231,4312,ES4018280439838,credit,EUR,-2104.97,active,2023-05-24T14:05:46
8232,4313,CA2361928555838,checking,CAD,3926.5,active,2024-12-01T12:41:43
8233,4313,CA8732016916911,savings,CAD,4535.24,active,2024-01-18T10:19:01
8234,4314,SG4076056859395,credit,SGD,-108.89,active,2024-09-01T14:14:40
8235,4314,SG9064067514310,checking,SGD,986.5,active,2025-12-10T06:13:08
8236,4314,SG2982892329000,checking,SGD,5483.67,active,2026-02-23T18:19:49
8237,4315,DE3662179673607,checking,EUR,7854.02,frozen,2024-10-29T06:13:17
8238,4315,DE4779529275144,credit,EUR,-2991.57,active,2024-07-20T16:09:46
8239,4316,US4437351070150,checking,USD,2739.62,closed,2025-07-06T20:16:00
8240,4317,US7125109742660,checking,USD,7365.19,active,2026-01-19T08:55:17
8241,4318,MX7269818130847,checking,MXN,118526.21,frozen,2024-06-30T00:28:34
8242,4318,MX3528907470897,checking,MXN,26266.06,closed,2024-10-19T17:09:13
8243,4319,CN9169577743668,savings,CNY,15660.29,frozen,2026-03-25T23:23:42
8244,4319,CN8047152075923,checking,CNY,835.94,active,2025-03-12T09:17:20
8245,4320,US4488056488333,checking,USD,5818.41,active,2021-11-24T09:41:15
8246,4320,US4102927172376,savings,USD,7506.82,active,2023-06-22T17:43:29
8247,4320,US5140245296907,credit,USD,-1164.45,active,2021-11-10T17:11:27
8248,4321,BR4862902415707,checking,BRL,32566.12,closed,2022-02-22T13:40:08
8249,4321,BR3848198112786,checking,BRL,22692.44,frozen,2026-03-01T15:47:12
8250,4321,BR7472372630522,savings,BRL,102847.88,closed,2021-12-08T12:26:06
8251,4322,PT4903466756839,credit,EUR,-1855.49,active,2026-04-20T16:46:39
8252,4322,PT9897516798705,savings,EUR,2119.98,closed,2025-12-03T08:26:33
8253,4322,PT9508465380773,checking,EUR,4522.25,active,2023-11-07T23:57:26
8254,4323,JP1449681268143,savings,JPY,3210429.98,active,2024-11-22T19:50:06
8255,4323,JP4439874568347,savings,JPY,6811.93,active,2025-06-03T23:24:35
8256,4324,BR6343623442677,savings,BRL,169519.63,active,2025-07-24T12:37:37
8257,4325,IN3250208051265,savings,INR,1816491.15,active,2025-04-05T21:24:47
8258,4326,MX5864230145595,checking,MXN,114436.35,active,2026-04-12T23:20:55
8259,4326,MX9714723811465,savings,MXN,128158.04,active,2023-05-18T11:18:38
8260,4326,MX3503301538108,savings,MXN,417584.99,closed,2023-06-30T14:12:21
8261,4327,GB2844401710865,checking,GBP,3371.95,closed,2024-11-21T21:39:41
8262,4327,GB1541386291257,checking,GBP,2053.17,active,2025-04-25T09:18:21
8263,4327,GB4050973792714,savings,GBP,17082.56,active,2025-08-06T11:42:47
8264,4328,US2598166963611,credit,USD,-1586.28,active,2026-04-10T16:27:32
8265,4329,SG4186952811346,credit,SGD,-4231.99,active,2026-05-12T21:38:57
8266,4330,KR9665502979469,checking,KRW,75752.22,closed,2026-04-06T04:09:12
8267,4331,FR5446115672027,checking,EUR,3975.92,frozen,2025-11-18T14:41:02
8268,4332,BE4026815198201,checking,EUR,153.52,active,2026-01-10T03:43:44
8269,4332,BE1444855339193,checking,EUR,7213,frozen,2026-04-29T03:33:02
8270,4333,DE2717391924491,savings,EUR,34524.22,active,2026-03-09T02:58:22
8271,4334,CN2484115016376,checking,CNY,804.82,active,2023-06-10T06:25:04
8272,4335,ES3866866068986,credit,EUR,-3150.17,active,2025-11-13T09:00:55
8273,4335,ES8081442553912,checking,EUR,4947.57,active,2024-10-05T10:55:14
8274,4335,ES3447468122558,savings,EUR,18096.37,closed,2025-07-20T16:18:03
8275,4336,AU4916962420065,checking,AUD,3525.54,frozen,2026-02-04T03:34:32
8276,4337,DE7083607542963,checking,EUR,523.5,active,2026-03-14T03:43:17
8277,4338,AE4964022375751,checking,AED,1674.14,closed,2024-02-11T22:01:25
8278,4339,NL8568194881209,savings,EUR,90.61,active,2026-03-10T15:56:17
8279,4339,NL1666251756335,checking,EUR,3626.16,active,2026-03-22T12:09:38
8280,4339,NL4352953037209,savings,EUR,26896.13,active,2026-03-10T23:46:45
8281,4339,NL8043786944615,checking,EUR,12.75,active,2026-03-02T06:33:16
8282,4340,US5757082566146,checking,USD,3484.65,frozen,2023-10-13T06:35:20
8283,4341,US4928592587399,credit,USD,-3686.22,active,2026-01-27T17:29:26
8284,4341,US5114019161858,checking,USD,3364.91,closed,2025-07-03T16:50:12
8285,4341,US8554194166739,checking,USD,1277.36,closed,2026-02-27T15:23:56
8286,4342,ES8194259284035,savings,EUR,21215.25,active,2022-02-04T09:18:42
8287,4343,IT7497225198614,savings,EUR,31470.15,closed,2025-03-16T11:41:13
8288,4343,IT5761157441499,checking,EUR,7028.58,active,2025-02-16T11:59:09
8289,4344,IN4920372996799,checking,INR,561088.46,active,2024-08-30T17:35:18
8290,4344,IN3821979938687,savings,INR,732646.32,active,2024-06-10T12:56:05
8291,4345,DE1102663146875,checking,EUR,4884.81,active,2025-08-31T00:45:03
8292,4345,DE6977729073943,checking,EUR,6451.28,active,2022-11-12T01:57:02
8293,4346,TR4706499231657,savings,TRY,1072009.38,closed,2024-05-20T15:35:07
8294,4346,TR2370492677428,checking,TRY,219207.04,closed,2024-02-09T09:36:28
8295,4347,US9830047971907,checking,USD,6825.98,closed,2025-12-05T10:29:52
8296,4348,US9170148295684,savings,USD,6548.63,active,2024-08-12T18:07:30
8297,4348,US9875718894546,credit,USD,-4726.49,active,2025-08-13T22:10:02
8298,4348,US9762568328305,savings,USD,35741.09,active,2025-01-05T17:46:24
8299,4349,IN8745296621580,checking,INR,328740.07,active,2024-10-29T02:25:46
8300,4349,IN3343953197943,checking,INR,189564.48,active,2025-02-18T03:58:32
8301,4350,BR9002487058864,checking,BRL,868.46,active,2024-03-22T00:26:13
8302,4350,BR8010011798426,credit,BRL,-21474.37,active,2025-03-23T00:21:53
8303,4350,BR4105266125342,checking,BRL,31315.17,active,2021-08-12T15:33:14
8304,4351,AU3916172233248,checking,AUD,4668.29,active,2023-07-21T03:18:05
8305,4352,BR6365129520124,checking,BRL,37634.87,active,2025-01-03T03:00:00
8306,4353,CH8121134612297,savings,CHF,30242.66,active,2023-08-31T02:19:53
8307,4354,US5935182826074,credit,USD,-1155.27,active,2026-05-08T05:09:31
8308,4355,BE5177173143403,checking,EUR,6225.66,active,2025-06-02T06:51:39
8309,4356,FR2125808747643,savings,EUR,26778.84,active,2023-08-01T10:29:26
8310,4356,FR1876024026865,savings,EUR,2879.53,active,2022-10-13T21:57:08
8311,4357,UA4634630365319,checking,UAH,144988.58,closed,2026-01-15T05:52:26
8312,4357,UA1471667345364,checking,UAH,149305.03,active,2025-08-26T06:31:20
8313,4357,UA3853130711284,checking,UAH,65733.1,active,2025-04-08T11:03:52
8314,4358,AU7347057691532,credit,AUD,-181.03,active,2022-04-17T19:11:41
8315,4359,GB4934834694945,checking,GBP,418.87,closed,2026-04-06T05:44:58
8316,4359,GB8875217927422,savings,GBP,75.19,closed,2026-03-26T19:52:48
8317,4359,GB1534931038308,savings,GBP,29224.5,active,2026-04-10T16:31:48
8318,4360,CN9245536234655,checking,CNY,6301.93,closed,2024-12-13T17:26:15
8319,4361,GB7231223179749,checking,GBP,6006.88,active,2026-02-23T20:46:36
8320,4361,GB1371106856516,savings,GBP,38288.66,frozen,2024-12-21T02:09:57
8321,4362,US5344955357452,checking,USD,1808.64,active,2024-03-31T01:51:10
8322,4362,US2236059797660,checking,USD,5354.82,active,2026-03-04T16:55:11
8323,4363,MX8823422133951,checking,MXN,101098.28,active,2026-04-10T18:26:48
8324,4363,MX6494078346745,checking,MXN,79457.97,active,2025-10-17T07:31:50
8325,4364,US2908500818094,checking,USD,540.76,active,2023-12-03T18:06:36
8326,4364,US6973611916372,checking,USD,7913.14,active,2024-05-31T17:06:54
8327,4364,US4695881931647,checking,USD,5596.25,active,2025-05-15T12:56:38
8328,4365,DE5824028488701,checking,EUR,1047.91,active,2025-06-24T13:27:46
8329,4365,DE9304697985186,checking,EUR,658.91,closed,2025-10-26T22:42:55
8330,4366,DE1562261556854,savings,EUR,25709.32,frozen,2022-07-17T08:00:00
8331,4366,DE2835951031200,savings,EUR,10813.7,closed,2023-02-10T17:35:59
8332,4366,DE5879521920968,checking,EUR,6249.65,active,2022-11-12T13:02:57
8333,4367,FI4846358463343,checking,EUR,6979.44,active,2026-05-01T02:06:23
8334,4367,FI4728985564940,checking,EUR,1124.06,closed,2026-05-06T10:13:11
8335,4367,FI6856588627412,credit,EUR,-954.81,frozen,2025-11-22T17:19:52
8336,4368,GB9511302770410,savings,GBP,86.99,active,2025-07-08T09:22:45
8337,4368,GB4694524152092,savings,GBP,22461.83,closed,2023-05-04T16:41:18
8338,4369,GB4417031729853,checking,GBP,7849.83,frozen,2025-07-29T22:44:19
8339,4370,PT6376034965022,checking,EUR,6118.4,active,2026-01-18T02:23:14
8340,4370,PT4703959362545,checking,EUR,4064.4,active,2025-04-09T01:15:37
8341,4370,PT8627119045822,credit,EUR,-2253.36,active,2023-10-20T20:15:09
8342,4371,BR3913448531618,credit,BRL,-11966.91,active,2024-03-20T15:26:15
8343,4371,BR3606279593804,savings,BRL,47706.7,active,2025-03-17T04:53:35
8344,4372,BR3872219395882,savings,BRL,128520.08,active,2024-06-22T21:55:19
8345,4372,BR9767446848264,checking,BRL,38012.63,active,2025-03-12T21:45:02
8346,4372,BR1667034965591,checking,BRL,24635.42,closed,2023-10-01T16:53:51
8347,4373,ES1048431072756,credit,EUR,-1891.24,active,2025-12-16T21:14:21
8348,4373,ES1365845988601,checking,EUR,5674.43,active,2026-01-21T10:52:14
8349,4373,ES5294505020022,savings,EUR,22933.55,closed,2025-12-19T07:18:52
8350,4374,NL1413164771151,checking,EUR,283.74,active,2022-03-13T05:45:26
8351,4374,NL1377848728640,checking,EUR,7968.67,active,2024-03-22T00:21:36
8352,4375,US7763973897974,checking,USD,6529.3,active,2025-09-23T17:25:39
8353,4375,US6255616872049,checking,USD,5101.52,active,2024-05-05T00:21:37
8354,4376,GB2486226936264,savings,GBP,10521.66,active,2022-08-19T14:23:33
8355,4376,GB1274313424607,savings,GBP,1881.29,closed,2023-09-06T20:54:36
8356,4377,BE2791905678437,checking,EUR,3425.8,active,2025-12-27T23:50:30
8357,4378,CN7352008880342,checking,CNY,4871.78,active,2023-02-26T01:51:08
8358,4379,IN4133065683865,checking,INR,81160.63,frozen,2024-02-20T05:41:23
8359,4379,IN1869975246742,savings,INR,2648261.56,active,2025-11-14T14:52:08
8360,4379,IN4656335755309,checking,INR,628510.53,active,2023-05-17T03:52:29
8361,4380,IT3494549442299,credit,EUR,-3936.16,active,2023-07-30T20:52:07
8362,4380,IT5381488547835,checking,EUR,203.81,frozen,2024-12-22T04:03:22
8363,4380,IT8532416538366,savings,EUR,15019.17,frozen,2023-10-27T22:44:20
8364,4381,AT5302272041323,checking,EUR,1391.49,active,2025-05-15T00:43:10
8365,4381,AT6769668574463,savings,EUR,10.95,active,2025-01-04T01:09:24
8366,4382,CN2163558953565,checking,CNY,3615.92,closed,2022-02-17T05:46:11
8367,4383,FI1400694875101,checking,EUR,5096.93,frozen,2026-03-17T15:33:27
8368,4384,CN3930602215414,savings,CNY,10509.33,active,2025-02-10T10:45:28
8369,4384,CN9839896687934,checking,CNY,2549.54,active,2025-06-27T09:09:22
8370,4385,PT5644318411012,savings,EUR,11836.7,frozen,2023-02-27T01:20:02
8371,4386,US5063736091314,savings,USD,9917.58,closed,2025-09-24T11:24:43
8372,4386,US5003301778701,checking,USD,3351.58,active,2025-02-09T17:15:05
8373,4386,US6457989769979,savings,USD,11435.57,active,2025-10-26T09:21:08
8374,4386,US9652777655329,checking,USD,3091.29,active,2025-09-20T06:25:00
8375,4387,IT8384406127932,savings,EUR,27718.7,frozen,2024-10-27T14:16:31
8376,4387,IT8553936845432,checking,EUR,2498.41,active,2022-04-13T00:42:53
8377,4388,AT7945456167139,checking,EUR,6428.65,active,2023-10-14T21:16:46
8378,4388,AT1278894155176,savings,EUR,8869.16,active,2023-09-28T22:55:34
8379,4389,JP2812387155572,checking,JPY,456229.04,closed,2024-11-12T23:28:50
8380,4389,JP7842226827163,checking,JPY,1020970.76,frozen,2026-02-20T22:07:51
8381,4390,ES5851372411814,savings,EUR,17587.82,closed,2024-08-07T12:55:25
8382,4391,SE9567693460856,checking,SEK,4516.96,active,2023-11-18T03:08:59
8383,4391,SE4928679814405,checking,SEK,6786.59,active,2024-10-12T13:43:36
8384,4392,US9628410448976,checking,USD,1858.28,closed,2025-09-30T23:28:53
8385,4392,US6178271424025,savings,USD,6215.45,active,2024-09-19T01:07:59
8386,4392,US9918356011882,savings,USD,29404.32,active,2022-11-19T05:50:00
8387,4393,DE9882966531368,checking,EUR,6811.82,closed,2026-04-10T13:01:25
8388,4394,IT9719936217775,checking,EUR,3972.32,active,2024-11-09T12:32:24
8389,4395,UA4321378774411,savings,UAH,378576.65,frozen,2024-07-14T22:13:05
8390,4395,UA4205293230912,credit,UAH,-134526.37,active,2025-04-16T00:00:57
8391,4396,GB1319207519084,savings,GBP,28924.48,closed,2022-04-21T11:28:15
8392,4396,GB8861382255501,checking,GBP,5255.54,frozen,2023-05-30T08:45:00
8393,4397,US1907642050987,savings,USD,34394.45,active,2025-10-08T17:13:32
8394,4397,US3765362577753,checking,USD,4900.34,active,2026-02-28T08:11:44
8395,4397,US4841153170274,savings,USD,2581.52,active,2025-10-29T14:56:11
8396,4398,UA9426729913282,savings,UAH,1091596.62,active,2023-11-01T22:30:46
8397,4398,UA3250839297923,checking,UAH,35940.36,active,2023-03-13T18:26:24
8398,4399,BE3146433345031,savings,EUR,10915.22,frozen,2026-02-06T01:48:32
8399,4400,IN6676489159213,savings,INR,2809396.85,active,2026-03-11T09:07:02
8400,4400,IN1925813663315,savings,INR,2704563.73,active,2026-03-21T23:44:36
8401,4401,GB3105146569545,checking,GBP,7124.6,active,2024-12-25T11:29:19
8402,4401,GB7035503981245,checking,GBP,5750.75,active,2026-01-12T20:19:48
8403,4402,DK2505939958999,checking,DKK,2041.75,frozen,2023-07-25T09:30:40
8404,4403,IN5386508158190,savings,INR,1269031.97,active,2025-07-04T00:08:09
8405,4403,IN2635131676681,credit,INR,-257730.11,frozen,2025-05-27T01:56:29
8406,4404,NL2018247260970,checking,EUR,6100.69,closed,2024-09-01T22:57:39
8407,4404,NL6648931263012,checking,EUR,7466.81,active,2025-04-21T02:14:40
8408,4405,IE6035044710260,checking,EUR,7836.69,active,2026-02-05T06:28:56
8409,4405,IE1292449779837,savings,EUR,4307.52,active,2026-03-07T00:41:21
8410,4406,US4558272050579,checking,USD,7311.48,closed,2024-10-29T20:49:42
8411,4407,SE5419913348666,checking,SEK,3860.7,active,2024-06-09T14:53:45
8412,4408,US2404445056906,checking,USD,3839.93,closed,2025-09-08T15:40:08
8413,4408,US5670226228916,checking,USD,1426.16,active,2026-01-02T05:34:53
8414,4408,US8845427637655,savings,USD,3302.27,active,2026-04-21T12:56:21
8415,4408,US1512629851830,checking,USD,928.31,closed,2025-08-09T13:08:49
8416,4409,NL2810133528254,checking,EUR,7357.15,active,2026-03-10T13:30:23
8417,4409,NL6318783860723,savings,EUR,29172.91,active,2025-11-26T12:22:36
8418,4410,US5471062423384,checking,USD,6988.45,closed,2024-11-06T05:13:06
8419,4411,PL4699646599226,savings,PLN,50.14,active,2026-03-01T02:00:23
8420,4411,PL9267299331230,checking,PLN,6778.44,active,2026-01-23T08:58:14
8421,4411,PL2989874684043,savings,PLN,4.2,active,2025-10-10T07:45:42
8422,4412,SE4344970287131,savings,SEK,38961.92,closed,2024-06-21T03:07:02
8423,4412,SE9311273198124,checking,SEK,2191.2,closed,2022-08-11T20:17:52
8424,4413,SG8583592712578,savings,SGD,37439.84,active,2026-04-12T02:58:29
8425,4413,SG3782580880067,credit,SGD,-3037.16,active,2024-11-11T08:56:50
8426,4414,US6904299369007,checking,USD,815.19,active,2026-04-10T15:06:52
8427,4414,US7979922913587,savings,USD,8366.75,active,2025-03-01T19:54:45
8428,4414,US7917234951774,savings,USD,28376.51,active,2026-03-16T18:49:42
8429,4415,AU6354486960558,checking,AUD,5285.47,closed,2023-01-05T04:25:19
8430,4415,AU2269260887852,checking,AUD,5099.2,active,2022-03-23T08:57:36
8431,4416,CA3504228965478,savings,CAD,10958.54,active,2025-12-09T20:03:09
8432,4416,CA6477086151033,checking,CAD,7011.57,closed,2025-10-10T10:17:56
8433,4416,CA8594887991240,checking,CAD,780.87,active,2025-09-11T22:52:05
8434,4417,ES5159512124226,savings,EUR,5796.4,frozen,2023-12-05T03:47:21
8435,4417,ES4225568963189,credit,EUR,-2736.77,active,2025-10-27T14:14:34
8436,4417,ES2189827746135,savings,EUR,12248.79,active,2025-06-13T11:19:35
8437,4418,FR9943677724937,checking,EUR,5718.92,active,2025-05-27T00:02:21
8438,4418,FR5563513785007,savings,EUR,6055.97,closed,2025-07-26T12:51:09
8439,4419,US2565267736219,checking,USD,7000.5,closed,2024-05-30T10:50:41
8440,4420,US9991269988661,checking,USD,5296.88,frozen,2025-04-29T20:08:38
8441,4421,SE9001508193065,checking,SEK,5204.27,active,2025-03-26T12:38:30
8442,4421,SE6094821041249,checking,SEK,6059.16,closed,2025-08-03T14:03:31
8443,4422,BR3945616660552,checking,BRL,2732.93,active,2025-05-03T21:16:14
8444,4423,CA6809129588388,credit,CAD,-962.52,active,2022-07-16T14:43:13
8445,4424,SE8329349965554,savings,SEK,30497.3,active,2022-10-24T06:01:33
8446,4424,SE5085737456709,checking,SEK,3802.27,active,2023-09-11T16:17:34
8447,4425,US6648016189852,checking,USD,6699.79,frozen,2026-03-29T02:42:11
8448,4425,US7354483796531,checking,USD,5874.01,frozen,2025-10-27T05:24:28
8449,4426,JP1004006399609,savings,JPY,3403958.03,active,2026-04-30T18:07:33
8450,4426,JP8781921856325,checking,JPY,2780.5,closed,2026-05-05T19:57:47
8451,4427,IN3596182932671,checking,INR,311130.93,active,2024-07-29T02:47:46
8452,4427,IN2705885133498,checking,INR,506143.86,active,2026-04-11T23:43:35
8453,4427,IN1413160270485,savings,INR,2222449.03,active,2024-11-01T17:58:41
8454,4428,AU8147271533563,savings,AUD,24.11,frozen,2025-01-14T01:44:31
8455,4428,AU7252188293623,savings,AUD,28551.12,active,2025-06-14T22:59:50
8456,4429,US2549673123413,checking,USD,5054.45,active,2022-07-17T10:29:39
8457,4430,JP4422044750124,checking,JPY,785636.2,active,2025-04-02T01:54:36
8458,4430,JP5845307241073,savings,JPY,1502014.87,active,2023-11-05T15:40:00
8459,4431,MX3296618220577,credit,MXN,-27450.77,active,2026-03-24T07:04:07
8460,4431,MX5120374831323,checking,MXN,118196.12,active,2026-05-08T19:35:14
8461,4431,MX9357429567242,credit,MXN,-67671.99,active,2026-01-23T11:08:19
8462,4431,MX3174266145839,credit,MXN,-8151.88,active,2026-03-29T23:44:35
8463,4432,IT9819249288063,checking,EUR,1188.73,active,2025-06-29T17:10:26
8464,4432,IT5571725427644,savings,EUR,34401.57,active,2024-08-28T23:06:31
8465,4432,IT1678775867008,savings,EUR,26.98,active,2024-10-10T01:21:30
8466,4433,FR6447284794630,checking,EUR,4777.08,active,2026-04-06T18:24:31
8467,4434,FR7684583061346,credit,EUR,-1038.21,active,2024-02-24T10:25:32
8468,4435,US3006523291334,checking,USD,2515.61,active,2023-11-01T14:30:06
8469,4435,US3826371649454,checking,USD,3744.47,active,2025-12-18T13:53:33
8470,4436,BR2758442993774,checking,BRL,26280.77,active,2025-05-11T04:17:11
8471,4436,BR7853599464113,savings,BRL,61537.96,active,2026-05-07T18:36:08
8472,4437,CA6733626351064,savings,CAD,87.48,frozen,2023-06-28T10:25:18
8473,4437,CA9460165897765,credit,CAD,-159.6,closed,2022-11-18T23:50:40
